,issue_id,image_id,image_url,height,width,record_date,created_at,modified_at
4129,gb19h875t,gb19h877c,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h877c/full/max/0/default.jpg,5330.0,4026.0,1847-08-13T00:00:00Z,2019-07-29T22:33:27Z,2019-07-29T22:43:35Z
4130,gb19h875t,gb19h878n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h878n/full/max/0/default.jpg,5331.0,4014.0,1847-08-13T00:00:00Z,2019-07-29T22:33:27Z,2019-07-29T22:43:35Z
4131,gb19h875t,gb19h879x,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h879x/full/max/0/default.jpg,5332.0,4022.0,1847-08-13T00:00:00Z,2019-07-29T22:33:27Z,2019-07-29T22:43:35Z
4132,gb19h880p,gb19h881z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h881z/full/max/0/default.jpg,5321.0,4023.0,1847-08-20T00:00:00Z,2019-07-29T22:35:45Z,2019-07-29T22:45:44Z
4133,gb19h880p,gb19h8827,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h8827/full/max/0/default.jpg,5330.0,4029.0,1847-08-20T00:00:00Z,2019-07-29T22:35:45Z,2019-07-29T22:45:44Z
4134,gb19h880p,gb19h883h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h883h/full/max/0/default.jpg,5335.0,4021.0,1847-08-20T00:00:00Z,2019-07-29T22:35:45Z,2019-07-29T22:45:44Z
4135,gb19h880p,gb19h884s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h884s/full/max/0/default.jpg,5339.0,4042.0,1847-08-20T00:00:00Z,2019-07-29T22:35:45Z,2019-07-29T22:45:44Z
4136,gb19h890x,gb19h8916,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h8916/full/max/0/default.jpg,5331.0,4020.0,1847-09-03T00:00:00Z,2019-07-29T22:38:37Z,2019-07-29T22:48:41Z
4137,gb19h890x,gb19h892g,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h892g/full/max/0/default.jpg,5324.0,4012.0,1847-09-03T00:00:00Z,2019-07-29T22:38:37Z,2019-07-29T22:48:41Z
4138,gb19h890x,gb19h893r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h893r/full/max/0/default.jpg,5331.0,4009.0,1847-09-03T00:00:00Z,2019-07-29T22:38:37Z,2019-07-29T22:48:41Z
4139,gb19h890x,gb19h8941,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h8941/full/max/0/default.jpg,5336.0,4050.0,1847-09-03T00:00:00Z,2019-07-29T22:38:37Z,2019-07-29T22:48:41Z
4140,gb19h8959,gb19h896k,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h896k/full/max/0/default.jpg,5376.0,4014.0,1847-09-10T00:00:00Z,2019-07-29T22:40:10Z,2019-07-29T22:50:10Z
4141,gb19h8959,gb19h897v,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h897v/full/max/0/default.jpg,5356.0,3988.0,1847-09-10T00:00:00Z,2019-07-29T22:40:10Z,2019-07-29T22:50:10Z
4142,gb19h8959,gb19h8984,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h8984/full/max/0/default.jpg,5342.0,4005.0,1847-09-10T00:00:00Z,2019-07-29T22:40:10Z,2019-07-29T22:50:10Z
4143,gb19h8959,gb19h899d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h899d/full/max/0/default.jpg,5330.0,4019.0,1847-09-10T00:00:00Z,2019-07-29T22:40:10Z,2019-07-29T22:50:10Z
4144,gb19h905b,gb19h906m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h906m/full/max/0/default.jpg,5338.0,4004.0,1847-09-24T00:00:00Z,2019-07-29T22:43:22Z,2019-07-29T22:53:16Z
4145,gb19h905b,gb19h907w,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h907w/full/max/0/default.jpg,5334.0,4015.0,1847-09-24T00:00:00Z,2019-07-29T22:43:22Z,2019-07-29T22:53:16Z
4146,gb19h905b,gb19h9085,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h9085/full/max/0/default.jpg,5336.0,3991.0,1847-09-24T00:00:00Z,2019-07-29T22:43:22Z,2019-07-29T22:53:16Z
4147,gb19h905b,gb19h909f,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h909f/full/max/0/default.jpg,5330.0,4058.0,1847-09-24T00:00:00Z,2019-07-29T22:43:22Z,2019-07-29T22:53:16Z
4148,gb19h9106,gb19h911g,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h911g/full/max/0/default.jpg,5336.0,4008.0,1847-10-01T00:00:00Z,2019-07-29T22:45:02Z,2019-07-29T22:55:01Z
4149,gb19h9106,gb19h912r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h912r/full/max/0/default.jpg,5344.0,4017.0,1847-10-01T00:00:00Z,2019-07-29T22:45:02Z,2019-07-29T22:55:01Z
4150,gb19h9106,gb19h9131,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h9131/full/max/0/default.jpg,5336.0,3999.0,1847-10-01T00:00:00Z,2019-07-29T22:45:02Z,2019-07-29T22:55:01Z
4151,gb19h9106,gb19h9149,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h9149/full/max/0/default.jpg,5340.0,3992.0,1847-10-01T00:00:00Z,2019-07-29T22:45:02Z,2019-07-29T22:55:01Z
4152,gb19h915k,gb19h916v,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h916v/full/max/0/default.jpg,5342.0,4010.0,1847-10-08T00:00:00Z,2019-07-29T22:46:21Z,2019-07-29T22:56:25Z
4153,gb19h915k,gb19h9174,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h9174/full/max/0/default.jpg,5350.0,4026.0,1847-10-08T00:00:00Z,2019-07-29T22:46:21Z,2019-07-29T22:56:25Z
4154,gb19h915k,gb19h918d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h918d/full/max/0/default.jpg,5344.0,4037.0,1847-10-08T00:00:00Z,2019-07-29T22:46:21Z,2019-07-29T22:56:25Z
4155,gb19h915k,gb19h919p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h919p/full/max/0/default.jpg,5350.0,4044.0,1847-10-08T00:00:00Z,2019-07-29T22:46:21Z,2019-07-29T22:56:25Z
4156,gb19h955j,gb19h956t,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h956t/full/max/0/default.jpg,5352.0,4021.0,1847-12-03T00:00:00Z,2019-07-29T22:58:21Z,2019-07-29T23:08:16Z
4157,gb19h955j,gb19h9573,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h9573/full/max/0/default.jpg,5340.0,4019.0,1847-12-03T00:00:00Z,2019-07-29T22:58:21Z,2019-07-29T23:08:16Z
4158,gb19h955j,gb19h958c,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h958c/full/max/0/default.jpg,5344.0,4003.0,1847-12-03T00:00:00Z,2019-07-29T22:58:21Z,2019-07-29T23:08:16Z
4159,gb19h955j,gb19h959n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h959n/full/max/0/default.jpg,5339.0,4017.0,1847-12-03T00:00:00Z,2019-07-29T22:58:21Z,2019-07-29T23:08:16Z
4160,gb19h9505,gb19h951f,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h951f/full/max/0/default.jpg,5339.0,4012.0,1847-11-26T00:00:00Z,2019-07-29T22:57:00Z,2019-07-29T23:07:00Z
4161,gb19h9505,gb19h952q,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h952q/full/max/0/default.jpg,5349.0,4057.0,1847-11-26T00:00:00Z,2019-07-29T22:57:00Z,2019-07-29T23:07:00Z
4162,gb19h9505,gb19h9530,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h9530/full/max/0/default.jpg,5338.0,3962.0,1847-11-26T00:00:00Z,2019-07-29T22:57:00Z,2019-07-29T23:07:00Z
4163,gb19h9505,gb19h9548,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h9548/full/max/0/default.jpg,5328.0,3999.0,1847-11-26T00:00:00Z,2019-07-29T22:57:00Z,2019-07-29T23:07:00Z
4164,gb19h925t,gb19h9263,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h9263/full/max/0/default.jpg,5343.0,4021.0,1847-10-22T00:00:00Z,2019-07-29T22:49:36Z,2019-07-29T22:59:48Z
4165,gb19h925t,gb19h927c,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h927c/full/max/0/default.jpg,5346.0,4022.0,1847-10-22T00:00:00Z,2019-07-29T22:49:36Z,2019-07-29T22:59:48Z
4166,gb19h925t,gb19h928n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h928n/full/max/0/default.jpg,5350.0,4034.0,1847-10-22T00:00:00Z,2019-07-29T22:49:36Z,2019-07-29T22:59:48Z
4167,gb19h925t,gb19h929x,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h929x/full/max/0/default.jpg,5339.0,4029.0,1847-10-22T00:00:00Z,2019-07-29T22:49:36Z,2019-07-29T22:59:48Z
4168,gb19h930p,gb19h931z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h931z/full/max/0/default.jpg,5338.0,4040.0,1847-10-29T00:00:00Z,2019-07-29T22:51:34Z,2019-07-29T23:01:33Z
4169,gb19h930p,gb19h9327,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h9327/full/max/0/default.jpg,5342.0,4021.0,1847-10-29T00:00:00Z,2019-07-29T22:51:34Z,2019-07-29T23:01:33Z
4170,gb19h930p,gb19h933h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h933h/full/max/0/default.jpg,5350.0,4011.0,1847-10-29T00:00:00Z,2019-07-29T22:51:34Z,2019-07-29T23:01:33Z
4171,gb19h930p,gb19h934s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h934s/full/max/0/default.jpg,5344.0,4014.0,1847-10-29T00:00:00Z,2019-07-29T22:51:34Z,2019-07-29T23:01:33Z
4172,gb19h9352,gb19h936b,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h936b/full/max/0/default.jpg,5343.0,4006.0,1847-11-05T00:00:00Z,2019-07-29T22:52:47Z,2019-07-29T23:02:45Z
4173,gb19h9352,gb19h937m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h937m/full/max/0/default.jpg,5338.0,4035.0,1847-11-05T00:00:00Z,2019-07-29T22:52:47Z,2019-07-29T23:02:45Z
4174,gb19h9352,gb19h938w,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h938w/full/max/0/default.jpg,5336.0,4020.0,1847-11-05T00:00:00Z,2019-07-29T22:52:47Z,2019-07-29T23:02:45Z
4175,gb19h9352,gb19h9395,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h9395/full/max/0/default.jpg,5342.0,4065.0,1847-11-05T00:00:00Z,2019-07-29T22:52:47Z,2019-07-29T23:02:45Z
4176,gb19h940x,gb19h9416,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h9416/full/max/0/default.jpg,5349.0,4017.0,1847-11-12T00:00:00Z,2019-07-29T22:54:20Z,2019-07-29T23:04:20Z
4177,gb19h940x,gb19h942g,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h942g/full/max/0/default.jpg,5341.0,4024.0,1847-11-12T00:00:00Z,2019-07-29T22:54:20Z,2019-07-29T23:04:20Z
4178,gb19h940x,gb19h943r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h943r/full/max/0/default.jpg,5352.0,4027.0,1847-11-12T00:00:00Z,2019-07-29T22:54:20Z,2019-07-29T23:04:20Z
4179,gb19h940x,gb19h9441,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h9441/full/max/0/default.jpg,5344.0,4020.0,1847-11-12T00:00:00Z,2019-07-29T22:54:20Z,2019-07-29T23:04:20Z
4180,gb19h9459,gb19h946k,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h946k/full/max/0/default.jpg,5348.0,4017.0,1847-11-19T00:00:00Z,2019-07-29T22:55:42Z,2019-07-29T23:05:46Z
4181,gb19h9459,gb19h947v,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h947v/full/max/0/default.jpg,5341.0,4034.0,1847-11-19T00:00:00Z,2019-07-29T22:55:42Z,2019-07-29T23:05:46Z
4182,gb19h9459,gb19h9484,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h9484/full/max/0/default.jpg,5347.0,4028.0,1847-11-19T00:00:00Z,2019-07-29T22:55:42Z,2019-07-29T23:05:46Z
4183,gb19h9459,gb19h949d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h949d/full/max/0/default.jpg,5349.0,4004.0,1847-11-19T00:00:00Z,2019-07-29T22:55:42Z,2019-07-29T23:05:46Z
4184,gb19h960d,gb19h961p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h961p/full/max/0/default.jpg,5362.0,4046.0,1847-12-10T00:00:00Z,2019-07-29T22:59:36Z,2019-07-29T23:09:38Z
4185,gb19h960d,gb19h962z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h962z/full/max/0/default.jpg,5373.0,4027.0,1847-12-10T00:00:00Z,2019-07-29T22:59:36Z,2019-07-29T23:09:38Z
4186,gb19h960d,gb19h9637,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h9637/full/max/0/default.jpg,5384.0,3994.0,1847-12-10T00:00:00Z,2019-07-29T22:59:36Z,2019-07-29T23:09:38Z
4187,gb19h960d,gb19h964h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h964h/full/max/0/default.jpg,5379.0,4021.0,1847-12-10T00:00:00Z,2019-07-29T22:59:36Z,2019-07-29T23:09:38Z
4188,gb19h970n,gb19h971x,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h971x/full/max/0/default.jpg,5342.0,4004.0,1847-12-24T00:00:00Z,2019-07-29T23:02:32Z,2019-07-29T23:12:06Z
4189,gb19h970n,gb19h9726,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h9726/full/max/0/default.jpg,5355.0,4027.0,1847-12-24T00:00:00Z,2019-07-29T23:02:32Z,2019-07-29T23:12:06Z
4190,gb19h970n,gb19h973g,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h973g/full/max/0/default.jpg,5350.0,4021.0,1847-12-24T00:00:00Z,2019-07-29T23:02:32Z,2019-07-29T23:12:06Z
4191,gb19h970n,gb19h974r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h974r/full/max/0/default.jpg,5345.0,4006.0,1847-12-24T00:00:00Z,2019-07-29T23:02:32Z,2019-07-29T23:12:06Z
4192,gb19h965s,gb19h9662,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h9662/full/max/0/default.jpg,5357.0,4024.0,1847-12-17T00:00:00Z,2019-07-29T23:01:18Z,2019-07-29T23:11:10Z
4193,gb19h965s,gb19h967b,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h967b/full/max/0/default.jpg,5362.0,4073.0,1847-12-17T00:00:00Z,2019-07-29T23:01:18Z,2019-07-29T23:11:10Z
4194,gb19h965s,gb19h968m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h968m/full/max/0/default.jpg,5366.0,4023.0,1847-12-17T00:00:00Z,2019-07-29T23:01:18Z,2019-07-29T23:11:10Z
4195,gb19h965s,gb19h969w,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:gb19h969w/full/max/0/default.jpg,5360.0,4034.0,1847-12-17T00:00:00Z,2019-07-29T23:01:18Z,2019-07-29T23:11:10Z
4196,q237j3706,5h741s18v,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s18v/full/max/0/default.jpg,5313.0,4107.0,1850-02-01T00:00:00Z,2020-11-13T19:53:28Z,2020-11-13T19:54:22Z
4197,q237j3706,5h741s194,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s194/full/max/0/default.jpg,5320.0,4094.0,1850-02-01T00:00:00Z,2020-11-13T19:53:28Z,2020-11-13T19:54:22Z
4198,q237j3706,5h741s20w,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s20w/full/max/0/default.jpg,5324.0,4068.0,1850-02-01T00:00:00Z,2020-11-13T19:53:28Z,2020-11-13T19:54:22Z
4199,q237j3706,5h741s215,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s215/full/max/0/default.jpg,5322.0,4082.0,1850-02-01T00:00:00Z,2020-11-13T19:53:28Z,2020-11-13T19:54:22Z
4200,q237j371g,5h741s22f,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s22f/full/max/0/default.jpg,5325.0,4067.0,1850-02-08T00:00:00Z,2020-11-13T19:54:39Z,2020-11-13T19:55:31Z
4201,q237j371g,q237j372r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:q237j372r/full/max/0/default.jpg,5329.0,4081.0,1850-02-08T00:00:00Z,2020-11-13T19:54:39Z,2020-11-13T19:55:31Z
4202,q237j371g,5h741s23q,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s23q/full/max/0/default.jpg,5328.0,4053.0,1850-02-08T00:00:00Z,2020-11-13T19:54:39Z,2020-11-13T19:55:31Z
4203,q237j371g,5h741s240,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s240/full/max/0/default.jpg,5332.0,4064.0,1850-02-08T00:00:00Z,2020-11-13T19:54:39Z,2020-11-13T19:55:31Z
4204,5h741s258,5h741s26j,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s26j/full/max/0/default.jpg,5326.0,4097.0,1850-02-15T00:00:00Z,2020-11-13T19:55:50Z,2020-11-13T19:56:42Z
4205,5h741s258,5h741s27t,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s27t/full/max/0/default.jpg,5321.0,4103.0,1850-02-15T00:00:00Z,2020-11-13T19:55:50Z,2020-11-13T19:56:42Z
4206,5h741s258,5h741s283,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s283/full/max/0/default.jpg,5327.0,4067.0,1850-02-15T00:00:00Z,2020-11-13T19:55:50Z,2020-11-13T19:56:42Z
4207,5h741s258,5h741s29c,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s29c/full/max/0/default.jpg,5324.0,4116.0,1850-02-15T00:00:00Z,2020-11-13T19:55:50Z,2020-11-13T19:56:42Z
4208,5h741s304,5h741s31d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s31d/full/max/0/default.jpg,5336.0,4061.0,1850-02-22T00:00:00Z,2020-11-13T19:56:57Z,2020-11-13T19:57:48Z
4209,5h741s304,5h741s32p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s32p/full/max/0/default.jpg,5326.0,4065.0,1850-02-22T00:00:00Z,2020-11-13T19:56:57Z,2020-11-13T19:57:48Z
4210,5h741s304,5h741s33z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s33z/full/max/0/default.jpg,5334.0,4085.0,1850-02-22T00:00:00Z,2020-11-13T19:56:57Z,2020-11-13T19:57:48Z
4211,5h741s304,5h741s347,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s347/full/max/0/default.jpg,5324.0,4103.0,1850-02-22T00:00:00Z,2020-11-13T19:56:57Z,2020-11-13T19:57:48Z
4212,5h741s35h,5h741s36s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s36s/full/max/0/default.jpg,5338.0,4083.0,1850-03-01T00:00:00Z,2020-11-13T19:58:01Z,2020-11-13T19:58:52Z
4213,5h741s35h,5h741s372,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s372/full/max/0/default.jpg,5323.0,4092.0,1850-03-01T00:00:00Z,2020-11-13T19:58:01Z,2020-11-13T19:58:52Z
4214,5h741s35h,5h741s38b,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s38b/full/max/0/default.jpg,5334.0,4112.0,1850-03-01T00:00:00Z,2020-11-13T19:58:01Z,2020-11-13T19:58:52Z
4215,5h741s35h,5h741s39m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s39m/full/max/0/default.jpg,5331.0,4117.0,1850-03-01T00:00:00Z,2020-11-13T19:58:01Z,2020-11-13T19:58:52Z
4216,5h741r54h,5h741r55s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741r55s/full/max/0/default.jpg,5338.0,3960.0,1849-10-26T00:00:00Z,2020-11-13T19:38:03Z,2020-11-13T19:38:54Z
4217,5h741r54h,5h741r562,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741r562/full/max/0/default.jpg,5338.0,3972.0,1849-10-26T00:00:00Z,2020-11-13T19:38:03Z,2020-11-13T19:38:54Z
4218,5h741r54h,5h741r57b,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741r57b/full/max/0/default.jpg,5344.0,3984.0,1849-10-26T00:00:00Z,2020-11-13T19:38:03Z,2020-11-13T19:38:54Z
4219,5h741r54h,5h741r58m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741r58m/full/max/0/default.jpg,5358.0,4012.0,1849-10-26T00:00:00Z,2020-11-13T19:38:03Z,2020-11-13T19:38:54Z
4220,5h741r64r,5h741r651,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741r651/full/max/0/default.jpg,5332.0,3978.0,1849-11-09T00:00:00Z,2020-11-13T19:40:13Z,2020-11-13T19:41:04Z
4221,5h741r64r,5h741r669,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741r669/full/max/0/default.jpg,5326.0,3990.0,1849-11-09T00:00:00Z,2020-11-13T19:40:13Z,2020-11-13T19:41:04Z
4222,5h741r64r,5h741r67k,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741r67k/full/max/0/default.jpg,5332.0,3984.0,1849-11-09T00:00:00Z,2020-11-13T19:40:13Z,2020-11-13T19:41:04Z
4223,5h741r64r,5h741r68v,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741r68v/full/max/0/default.jpg,5332.0,3996.0,1849-11-09T00:00:00Z,2020-11-13T19:40:13Z,2020-11-13T19:41:04Z
4224,5h741r59w,5h741r60n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741r60n/full/max/0/default.jpg,5338.0,3978.0,1849-11-02T00:00:00Z,2020-11-13T19:39:11Z,2020-11-13T19:40:01Z
4225,5h741r59w,5h741r61x,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741r61x/full/max/0/default.jpg,5332.0,3990.0,1849-11-02T00:00:00Z,2020-11-13T19:39:11Z,2020-11-13T19:40:01Z
4226,5h741r59w,5h741r626,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741r626/full/max/0/default.jpg,5338.0,3954.0,1849-11-02T00:00:00Z,2020-11-13T19:39:11Z,2020-11-13T19:40:01Z
4227,5h741r59w,5h741r63g,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741r63g/full/max/0/default.jpg,5350.0,3960.0,1849-11-02T00:00:00Z,2020-11-13T19:39:11Z,2020-11-13T19:40:01Z
4228,5h741r694,5h741r70w,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741r70w/full/max/0/default.jpg,5290.0,3978.0,1849-11-16T00:00:00Z,2020-11-13T19:41:18Z,2020-11-13T19:42:08Z
4229,5h741r694,5h741r715,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741r715/full/max/0/default.jpg,5314.0,3972.0,1849-11-16T00:00:00Z,2020-11-13T19:41:18Z,2020-11-13T19:42:08Z
4230,5h741r694,5h741r72f,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741r72f/full/max/0/default.jpg,5320.0,3960.0,1849-11-16T00:00:00Z,2020-11-13T19:41:18Z,2020-11-13T19:42:08Z
4231,5h741r694,5h741r73q,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741r73q/full/max/0/default.jpg,5320.0,3966.0,1849-11-16T00:00:00Z,2020-11-13T19:41:18Z,2020-11-13T19:42:08Z
4232,5h741r740,5h741r758,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741r758/full/max/0/default.jpg,5332.0,3984.0,1849-11-23T00:00:00Z,2020-11-13T19:42:17Z,2020-11-13T19:43:08Z
4233,5h741r740,5h741r76j,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741r76j/full/max/0/default.jpg,5326.0,4002.0,1849-11-23T00:00:00Z,2020-11-13T19:42:17Z,2020-11-13T19:43:08Z
4234,5h741r740,5h741r77t,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741r77t/full/max/0/default.jpg,5308.0,3960.0,1849-11-23T00:00:00Z,2020-11-13T19:42:17Z,2020-11-13T19:43:08Z
4235,5h741r740,5h741r783,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741r783/full/max/0/default.jpg,5308.0,4008.0,1849-11-23T00:00:00Z,2020-11-13T19:42:17Z,2020-11-13T19:43:08Z
4236,5h741s657,5h741s66h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s66h/full/max/0/default.jpg,5329.0,4084.0,1850-04-12T00:00:00Z,2020-11-13T20:04:17Z,2020-11-13T20:05:07Z
4237,5h741s657,5h741s67s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s67s/full/max/0/default.jpg,5334.0,4075.0,1850-04-12T00:00:00Z,2020-11-13T20:04:17Z,2020-11-13T20:05:07Z
4238,5h741s657,5h741s682,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s682/full/max/0/default.jpg,5328.0,4057.0,1850-04-12T00:00:00Z,2020-11-13T20:04:17Z,2020-11-13T20:05:07Z
4239,5h741s657,5h741s69b,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s69b/full/max/0/default.jpg,5337.0,4087.0,1850-04-12T00:00:00Z,2020-11-13T20:04:17Z,2020-11-13T20:05:07Z
4240,5h741s703,5h741s71c,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s71c/full/max/0/default.jpg,5328.0,4091.0,1850-04-19T00:00:00Z,2020-11-13T20:05:18Z,2020-11-13T20:06:08Z
4241,5h741s703,5h741s72n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s72n/full/max/0/default.jpg,5330.0,4112.0,1850-04-19T00:00:00Z,2020-11-13T20:05:18Z,2020-11-13T20:06:08Z
4242,5h741s703,5h741s73x,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s73x/full/max/0/default.jpg,5329.0,4060.0,1850-04-19T00:00:00Z,2020-11-13T20:05:18Z,2020-11-13T20:06:08Z
4243,5h741s703,5h741s746,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:5h741s746/full/max/0/default.jpg,5331.0,4049.0,1850-04-19T00:00:00Z,2020-11-13T20:05:18Z,2020-11-13T20:06:08Z
