,Unnamed: 0,issue_id,image_id,image_url,height,width,record_date,created_at,modified_at,filename
395,395,mc87rj68x,mc87rj72h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj72h/full/max/0/default.jpg,7800.0,5721.0,1862-11-07T00:00:00Z,2019-04-30T20:42:43Z,2019-06-24T13:57:25Z,4_commonwealth_mc87rj68x_accessFull.jpg
396,396,mc87rf735,mc87rf74f,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rf74f/full/max/0/default.jpg,7789.0,5722.0,1861-09-20T00:00:00Z,2019-04-30T18:40:26Z,2019-06-24T13:57:20Z,1_commonwealth_mc87rf735_accessFull.jpg
397,397,mc87rf735,mc87rf75q,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rf75q/full/max/0/default.jpg,7802.0,5712.0,1861-09-20T00:00:00Z,2019-04-30T18:40:26Z,2019-06-24T13:57:20Z,2_commonwealth_mc87rf735_accessFull.jpg
398,398,mc87rf735,mc87rf760,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rf760/full/max/0/default.jpg,7816.0,5760.0,1861-09-20T00:00:00Z,2019-04-30T18:40:26Z,2019-06-24T13:57:20Z,3_commonwealth_mc87rf735_accessFull.jpg
399,399,mc87rf735,mc87rf778,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rf778/full/max/0/default.jpg,7822.0,5767.0,1861-09-20T00:00:00Z,2019-04-30T18:40:26Z,2019-06-24T13:57:20Z,4_commonwealth_mc87rf735_accessFull.jpg
400,400,mc87rj58p,mc87rj59z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj59z/full/max/0/default.jpg,7760.0,5760.0,1862-10-24T00:00:00Z,2019-04-30T20:39:42Z,2019-06-24T13:57:23Z,1_commonwealth_mc87rj58p_accessFull.jpg
401,401,mc87rj58p,mc87rj60q,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj60q/full/max/0/default.jpg,7760.0,5728.0,1862-10-24T00:00:00Z,2019-04-30T20:39:42Z,2019-06-24T13:57:23Z,2_commonwealth_mc87rj58p_accessFull.jpg
402,402,mc87rj58p,mc87rj610,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj610/full/max/0/default.jpg,7792.0,5720.0,1862-10-24T00:00:00Z,2019-04-30T20:39:42Z,2019-06-24T13:57:23Z,3_commonwealth_mc87rj58p_accessFull.jpg
403,403,mc87rj58p,mc87rj628,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj628/full/max/0/default.jpg,7776.0,5712.0,1862-10-24T00:00:00Z,2019-04-30T20:39:42Z,2019-06-24T13:57:23Z,4_commonwealth_mc87rj58p_accessFull.jpg
404,404,mc87rj48f,mc87rj49q,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj49q/full/max/0/default.jpg,7784.0,5737.0,1862-10-10T00:00:00Z,2019-04-30T20:36:43Z,2019-06-24T13:57:22Z,1_commonwealth_mc87rj48f_accessFull.jpg
405,405,mc87rj48f,mc87rj50g,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj50g/full/max/0/default.jpg,7776.0,5728.0,1862-10-10T00:00:00Z,2019-04-30T20:36:43Z,2019-06-24T13:57:22Z,2_commonwealth_mc87rj48f_accessFull.jpg
406,406,mc87rj48f,mc87rj51r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj51r/full/max/0/default.jpg,7792.0,5758.0,1862-10-10T00:00:00Z,2019-04-30T20:36:43Z,2019-06-24T13:57:22Z,3_commonwealth_mc87rj48f_accessFull.jpg
407,407,mc87rj48f,mc87rj521,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj521/full/max/0/default.jpg,7816.0,5768.0,1862-10-10T00:00:00Z,2019-04-30T20:36:43Z,2019-06-24T13:57:22Z,4_commonwealth_mc87rj48f_accessFull.jpg
408,408,mc87rj539,mc87rj54k,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj54k/full/max/0/default.jpg,7792.0,5712.0,1862-10-17T00:00:00Z,2019-04-30T20:38:15Z,2019-06-24T13:57:23Z,1_commonwealth_mc87rj539_accessFull.jpg
409,409,mc87rj539,mc87rj55v,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj55v/full/max/0/default.jpg,7752.0,5704.0,1862-10-17T00:00:00Z,2019-04-30T20:38:15Z,2019-06-24T13:57:23Z,2_commonwealth_mc87rj539_accessFull.jpg
410,410,mc87rj539,mc87rj564,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj564/full/max/0/default.jpg,7776.0,5720.0,1862-10-17T00:00:00Z,2019-04-30T20:38:15Z,2019-06-24T13:57:23Z,3_commonwealth_mc87rj539_accessFull.jpg
411,411,mc87rj539,mc87rj57d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj57d/full/max/0/default.jpg,7784.0,5728.0,1862-10-17T00:00:00Z,2019-04-30T20:38:15Z,2019-06-24T13:57:23Z,4_commonwealth_mc87rj539_accessFull.jpg
412,412,mc87rj63j,mc87rj64t,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj64t/full/max/0/default.jpg,7768.0,5744.0,1862-10-31T00:00:00Z,2019-04-30T20:41:09Z,2019-06-24T13:57:24Z,1_commonwealth_mc87rj63j_accessFull.jpg
413,413,mc87rj63j,mc87rj653,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj653/full/max/0/default.jpg,7800.0,5704.0,1862-10-31T00:00:00Z,2019-04-30T20:41:09Z,2019-06-24T13:57:24Z,2_commonwealth_mc87rj63j_accessFull.jpg
414,414,mc87rj63j,mc87rj66c,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj66c/full/max/0/default.jpg,7776.0,5738.0,1862-10-31T00:00:00Z,2019-04-30T20:41:09Z,2019-06-24T13:57:24Z,3_commonwealth_mc87rj63j_accessFull.jpg
415,415,mc87rj63j,mc87rj67n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj67n/full/max/0/default.jpg,7808.0,5704.0,1862-10-31T00:00:00Z,2019-04-30T20:41:09Z,2019-06-24T13:57:24Z,4_commonwealth_mc87rj63j_accessFull.jpg
416,416,mc87rj432,mc87rj44b,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj44b/full/max/0/default.jpg,7776.0,5728.0,1862-10-03T00:00:00Z,2019-04-30T20:35:01Z,2019-06-24T13:57:21Z,1_commonwealth_mc87rj432_accessFull.jpg
417,417,mc87rj432,mc87rj45m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj45m/full/max/0/default.jpg,7792.0,5720.0,1862-10-03T00:00:00Z,2019-04-30T20:35:01Z,2019-06-24T13:57:21Z,2_commonwealth_mc87rj432_accessFull.jpg
418,418,mc87rj432,mc87rj46w,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj46w/full/max/0/default.jpg,7768.0,5728.0,1862-10-03T00:00:00Z,2019-04-30T20:35:01Z,2019-06-24T13:57:21Z,3_commonwealth_mc87rj432_accessFull.jpg
419,419,mc87rj432,mc87rj475,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj475/full/max/0/default.jpg,7768.0,5720.0,1862-10-03T00:00:00Z,2019-04-30T20:35:01Z,2019-06-24T13:57:21Z,4_commonwealth_mc87rj432_accessFull.jpg
420,420,8k71pt28d,8k71pt29p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt29p/full/max/0/default.jpg,7978.0,5802.0,1841-04-02T00:00:00Z,2019-04-29T20:20:18Z,2019-06-24T13:57:34Z,1_commonwealth_8k71pt28d_accessFull.jpg
421,421,8k71pt28d,8k71pt30f,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt30f/full/max/0/default.jpg,8011.0,5857.0,1841-04-02T00:00:00Z,2019-04-29T20:20:18Z,2019-06-24T13:57:34Z,2_commonwealth_8k71pt28d_accessFull.jpg
422,422,8k71pt28d,8k71pt31q,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt31q/full/max/0/default.jpg,7995.0,5849.0,1841-04-02T00:00:00Z,2019-04-29T20:20:18Z,2019-06-24T13:57:34Z,3_commonwealth_8k71pt28d_accessFull.jpg
423,423,8k71pt28d,8k71pt320,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt320/full/max/0/default.jpg,8031.0,5892.0,1841-04-02T00:00:00Z,2019-04-29T20:20:18Z,2019-06-24T13:57:34Z,4_commonwealth_8k71pt28d_accessFull.jpg
424,424,mc87rj73s,mc87rj742,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj742/full/max/0/default.jpg,7794.0,5737.0,1862-11-14T00:00:00Z,2019-04-30T20:44:53Z,2019-06-24T13:57:26Z,1_commonwealth_mc87rj73s_accessFull.jpg
425,425,mc87rj73s,mc87rj75b,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj75b/full/max/0/default.jpg,7792.0,5720.0,1862-11-14T00:00:00Z,2019-04-30T20:44:53Z,2019-06-24T13:57:26Z,2_commonwealth_mc87rj73s_accessFull.jpg
426,426,mc87rj73s,mc87rj76m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj76m/full/max/0/default.jpg,7785.0,5752.0,1862-11-14T00:00:00Z,2019-04-30T20:44:53Z,2019-06-24T13:57:26Z,3_commonwealth_mc87rj73s_accessFull.jpg
427,427,mc87rj73s,mc87rj77w,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:mc87rj77w/full/max/0/default.jpg,7776.0,5720.0,1862-11-14T00:00:00Z,2019-04-30T20:44:53Z,2019-06-24T13:57:26Z,4_commonwealth_mc87rj73s_accessFull.jpg
428,428,8k71pr53b,8k71pr54m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr54m/full/max/0/default.jpg,8011.0,5705.0,1834-07-26T00:00:00Z,2019-04-29T19:23:28Z,2019-06-24T13:57:40Z,1_commonwealth_8k71pr53b_accessFull.jpg
429,429,8k71pr53b,8k71pr55w,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr55w/full/max/0/default.jpg,8011.0,5705.0,1834-07-26T00:00:00Z,2019-04-29T19:23:28Z,2019-06-24T13:57:40Z,2_commonwealth_8k71pr53b_accessFull.jpg
430,430,8k71pr53b,8k71pr565,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr565/full/max/0/default.jpg,8002.0,5651.0,1834-07-26T00:00:00Z,2019-04-29T19:23:28Z,2019-06-24T13:57:40Z,3_commonwealth_8k71pr53b_accessFull.jpg
431,431,8k71pr53b,8k71pr57f,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr57f/full/max/0/default.jpg,8029.0,5660.0,1834-07-26T00:00:00Z,2019-04-29T19:23:28Z,2019-06-24T13:57:40Z,4_commonwealth_8k71pr53b_accessFull.jpg
432,432,8k71pr433,8k71pr44c,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr44c/full/max/0/default.jpg,8020.0,5651.0,1834-07-12T00:00:00Z,2019-04-29T19:20:15Z,2019-06-24T13:57:37Z,1_commonwealth_8k71pr433_accessFull.jpg
433,433,8k71pr433,8k71pr45n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr45n/full/max/0/default.jpg,8038.0,5678.0,1834-07-12T00:00:00Z,2019-04-29T19:20:15Z,2019-06-24T13:57:37Z,2_commonwealth_8k71pr433_accessFull.jpg
434,434,8k71pr433,8k71pr46x,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr46x/full/max/0/default.jpg,8047.0,5669.0,1834-07-12T00:00:00Z,2019-04-29T19:20:15Z,2019-06-24T13:57:37Z,3_commonwealth_8k71pr433_accessFull.jpg
435,435,8k71pr433,8k71pr476,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr476/full/max/0/default.jpg,8029.0,5660.0,1834-07-12T00:00:00Z,2019-04-29T19:20:15Z,2019-06-24T13:57:37Z,4_commonwealth_8k71pr433_accessFull.jpg
436,436,8k71pr33v,8k71pr344,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr344/full/max/0/default.jpg,8029.0,5678.0,1834-06-28T00:00:00Z,2019-04-29T19:17:09Z,2019-06-24T13:57:35Z,1_commonwealth_8k71pr33v_accessFull.jpg
437,437,8k71pr33v,8k71pr35d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr35d/full/max/0/default.jpg,8020.0,5696.0,1834-06-28T00:00:00Z,2019-04-29T19:17:09Z,2019-06-24T13:57:35Z,2_commonwealth_8k71pr33v_accessFull.jpg
438,438,8k71pr33v,8k71pr36p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr36p/full/max/0/default.jpg,8029.0,5678.0,1834-06-28T00:00:00Z,2019-04-29T19:17:09Z,2019-06-24T13:57:35Z,3_commonwealth_8k71pr33v_accessFull.jpg
439,439,8k71pr33v,8k71pr37z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr37z/full/max/0/default.jpg,8002.0,5678.0,1834-06-28T00:00:00Z,2019-04-29T19:17:09Z,2019-06-24T13:57:35Z,4_commonwealth_8k71pr33v_accessFull.jpg
440,440,8k71pr280,8k71pr298,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr298/full/max/0/default.jpg,8002.0,5651.0,1834-06-21T00:00:00Z,2019-04-29T19:15:44Z,2019-06-24T13:57:36Z,1_commonwealth_8k71pr280_accessFull.jpg
441,441,8k71pr280,8k71pr301,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr301/full/max/0/default.jpg,8011.0,5660.0,1834-06-21T00:00:00Z,2019-04-29T19:15:44Z,2019-06-24T13:57:36Z,2_commonwealth_8k71pr280_accessFull.jpg
442,442,8k71pr280,8k71pr319,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr319/full/max/0/default.jpg,8020.0,5669.0,1834-06-21T00:00:00Z,2019-04-29T19:15:44Z,2019-06-24T13:57:36Z,3_commonwealth_8k71pr280_accessFull.jpg
443,443,8k71pr280,8k71pr32k,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr32k/full/max/0/default.jpg,8011.0,5678.0,1834-06-21T00:00:00Z,2019-04-29T19:15:44Z,2019-06-24T13:57:36Z,4_commonwealth_8k71pr280_accessFull.jpg
444,444,8k71pr387,8k71pr39h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr39h/full/max/0/default.jpg,8020.0,5669.0,1834-07-05T00:00:00Z,2019-04-29T19:18:32Z,2019-06-24T13:57:37Z,1_commonwealth_8k71pr387_accessFull.jpg
445,445,8k71pr387,8k71pr408,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr408/full/max/0/default.jpg,8011.0,5660.0,1834-07-05T00:00:00Z,2019-04-29T19:18:32Z,2019-06-24T13:57:37Z,2_commonwealth_8k71pr387_accessFull.jpg
446,446,8k71pr387,8k71pr41j,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr41j/full/max/0/default.jpg,8029.0,5651.0,1834-07-05T00:00:00Z,2019-04-29T19:18:32Z,2019-06-24T13:57:37Z,3_commonwealth_8k71pr387_accessFull.jpg
447,447,8k71pr387,8k71pr42t,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr42t/full/max/0/default.jpg,8002.0,5660.0,1834-07-05T00:00:00Z,2019-04-29T19:18:32Z,2019-06-24T13:57:37Z,4_commonwealth_8k71pr387_accessFull.jpg
448,448,8k71pr48g,8k71pr49r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr49r/full/max/0/default.jpg,8020.0,5687.0,1834-07-19T00:00:00Z,2019-04-29T19:21:47Z,2019-06-24T13:57:38Z,1_commonwealth_8k71pr48g_accessFull.jpg
449,449,8k71pr48g,8k71pr50h,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr50h/full/max/0/default.jpg,8002.0,5696.0,1834-07-19T00:00:00Z,2019-04-29T19:21:47Z,2019-06-24T13:57:38Z,2_commonwealth_8k71pr48g_accessFull.jpg
450,450,8k71pr48g,8k71pr51s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr51s/full/max/0/default.jpg,8020.0,5705.0,1834-07-19T00:00:00Z,2019-04-29T19:21:47Z,2019-06-24T13:57:38Z,3_commonwealth_8k71pr48g_accessFull.jpg
451,451,8k71pr48g,8k71pr522,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr522/full/max/0/default.jpg,8011.0,5705.0,1834-07-19T00:00:00Z,2019-04-29T19:21:47Z,2019-06-24T13:57:38Z,4_commonwealth_8k71pr48g_accessFull.jpg
452,452,8k71pt38n,8k71pt39x,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt39x/full/max/0/default.jpg,8003.0,5832.0,1841-04-16T00:00:00Z,2019-04-29T20:23:51Z,2019-06-24T13:57:50Z,1_commonwealth_8k71pt38n_accessFull.jpg
453,453,8k71pt38n,8k71pt40p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt40p/full/max/0/default.jpg,7936.0,5758.0,1841-04-16T00:00:00Z,2019-04-29T20:23:51Z,2019-06-24T13:57:50Z,2_commonwealth_8k71pt38n_accessFull.jpg
454,454,8k71pt38n,8k71pt41z,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt41z/full/max/0/default.jpg,8053.0,5781.0,1841-04-16T00:00:00Z,2019-04-29T20:23:51Z,2019-06-24T13:57:50Z,3_commonwealth_8k71pt38n_accessFull.jpg
455,455,8k71pt38n,8k71pt427,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt427/full/max/0/default.jpg,8076.0,5807.0,1841-04-16T00:00:00Z,2019-04-29T20:23:51Z,2019-06-24T13:57:50Z,4_commonwealth_8k71pt38n_accessFull.jpg
456,456,8k71pt338,8k71pt34j,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt34j/full/max/0/default.jpg,8057.0,5843.0,1841-04-09T00:00:00Z,2019-04-29T20:22:07Z,2019-06-24T13:57:48Z,1_commonwealth_8k71pt338_accessFull.jpg
457,457,8k71pt338,8k71pt35t,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt35t/full/max/0/default.jpg,7996.0,5826.0,1841-04-09T00:00:00Z,2019-04-29T20:22:07Z,2019-06-24T13:57:48Z,2_commonwealth_8k71pt338_accessFull.jpg
458,458,8k71pt338,8k71pt363,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt363/full/max/0/default.jpg,8039.0,5850.0,1841-04-09T00:00:00Z,2019-04-29T20:22:07Z,2019-06-24T13:57:48Z,3_commonwealth_8k71pt338_accessFull.jpg
459,459,8k71pt338,8k71pt37c,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt37c/full/max/0/default.jpg,8008.0,5816.0,1841-04-09T00:00:00Z,2019-04-29T20:22:07Z,2019-06-24T13:57:48Z,4_commonwealth_8k71pt338_accessFull.jpg
460,460,8k71pt43h,8k71pt44s,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt44s/full/max/0/default.jpg,7945.0,5828.0,1841-04-23T00:00:00Z,2019-04-29T20:25:40Z,2019-06-24T13:57:50Z,1_commonwealth_8k71pt43h_accessFull.jpg
461,461,8k71pt43h,8k71pt452,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt452/full/max/0/default.jpg,7957.0,5803.0,1841-04-23T00:00:00Z,2019-04-29T20:25:40Z,2019-06-24T13:57:50Z,2_commonwealth_8k71pt43h_accessFull.jpg
462,462,8k71pt43h,8k71pt46b,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt46b/full/max/0/default.jpg,8022.0,5901.0,1841-04-23T00:00:00Z,2019-04-29T20:25:40Z,2019-06-24T13:57:50Z,3_commonwealth_8k71pt43h_accessFull.jpg
463,463,8k71pt43h,8k71pt47m,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt47m/full/max/0/default.jpg,8049.0,5946.0,1841-04-23T00:00:00Z,2019-04-29T20:25:40Z,2019-06-24T13:57:50Z,4_commonwealth_8k71pt43h_accessFull.jpg
464,464,8k71pr68z,8k71pr697,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr697/full/max/0/default.jpg,8011.0,5651.0,1834-08-16T00:00:00Z,2019-04-29T19:28:04Z,2019-06-24T13:57:46Z,1_commonwealth_8k71pr68z_accessFull.jpg
465,465,8k71pr68z,8k71pr700,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr700/full/max/0/default.jpg,8002.0,5633.0,1834-08-16T00:00:00Z,2019-04-29T19:28:04Z,2019-06-24T13:57:46Z,2_commonwealth_8k71pr68z_accessFull.jpg
466,466,8k71pr68z,8k71pr718,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr718/full/max/0/default.jpg,8020.0,5606.0,1834-08-16T00:00:00Z,2019-04-29T19:28:04Z,2019-06-24T13:57:46Z,3_commonwealth_8k71pr68z_accessFull.jpg
467,467,8k71pr68z,8k71pr72j,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr72j/full/max/0/default.jpg,8029.0,5624.0,1834-08-16T00:00:00Z,2019-04-29T19:28:04Z,2019-06-24T13:57:46Z,4_commonwealth_8k71pr68z_accessFull.jpg
468,468,8k71pr63k,8k71pr64v,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr64v/full/max/0/default.jpg,8020.0,5696.0,1834-08-09T00:00:00Z,2019-04-29T19:26:29Z,2019-06-24T13:57:44Z,1_commonwealth_8k71pr63k_accessFull.jpg
469,469,8k71pr63k,8k71pr654,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr654/full/max/0/default.jpg,8002.0,5687.0,1834-08-09T00:00:00Z,2019-04-29T19:26:29Z,2019-06-24T13:57:44Z,2_commonwealth_8k71pr63k_accessFull.jpg
470,470,8k71pr63k,8k71pr66d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr66d/full/max/0/default.jpg,8002.0,5678.0,1834-08-09T00:00:00Z,2019-04-29T19:26:29Z,2019-06-24T13:57:44Z,3_commonwealth_8k71pr63k_accessFull.jpg
471,471,8k71pr63k,8k71pr67p,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr67p/full/max/0/default.jpg,7984.0,5660.0,1834-08-09T00:00:00Z,2019-04-29T19:26:29Z,2019-06-24T13:57:44Z,4_commonwealth_8k71pr63k_accessFull.jpg
472,472,8k71pr58q,8k71pr590,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr590/full/max/0/default.jpg,8029.0,5660.0,1834-08-02T00:00:00Z,2019-04-29T19:25:03Z,2019-06-24T13:57:43Z,1_commonwealth_8k71pr58q_accessFull.jpg
473,473,8k71pr58q,8k71pr60r,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr60r/full/max/0/default.jpg,8029.0,5651.0,1834-08-02T00:00:00Z,2019-04-29T19:25:03Z,2019-06-24T13:57:43Z,2_commonwealth_8k71pr58q_accessFull.jpg
474,474,8k71pr58q,8k71pr611,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr611/full/max/0/default.jpg,8056.0,5687.0,1834-08-02T00:00:00Z,2019-04-29T19:25:03Z,2019-06-24T13:57:43Z,3_commonwealth_8k71pr58q_accessFull.jpg
475,475,8k71pr58q,8k71pr629,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr629/full/max/0/default.jpg,8029.0,5669.0,1834-08-02T00:00:00Z,2019-04-29T19:25:03Z,2019-06-24T13:57:43Z,4_commonwealth_8k71pr58q_accessFull.jpg
476,476,8k71pr73t,8k71pr743,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr743/full/max/0/default.jpg,8038.0,5687.0,1834-08-23T00:00:00Z,2019-04-29T19:29:47Z,2019-06-24T13:57:47Z,1_commonwealth_8k71pr73t_accessFull.jpg
477,477,8k71pr73t,8k71pr75c,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr75c/full/max/0/default.jpg,8002.0,5669.0,1834-08-23T00:00:00Z,2019-04-29T19:29:47Z,2019-06-24T13:57:47Z,2_commonwealth_8k71pr73t_accessFull.jpg
478,478,8k71pr73t,8k71pr76n,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr76n/full/max/0/default.jpg,8029.0,5687.0,1834-08-23T00:00:00Z,2019-04-29T19:29:47Z,2019-06-24T13:57:47Z,3_commonwealth_8k71pr73t_accessFull.jpg
479,479,8k71pr73t,8k71pr77x,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pr77x/full/max/0/default.jpg,8002.0,5678.0,1834-08-23T00:00:00Z,2019-04-29T19:29:47Z,2019-06-24T13:57:47Z,4_commonwealth_8k71pr73t_accessFull.jpg
480,480,8k71pt584,8k71pt59d,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt59d/full/max/0/default.jpg,7984.0,5789.0,1841-05-14T00:00:00Z,2019-04-29T20:30:33Z,2019-06-24T13:57:53Z,1_commonwealth_8k71pt584_accessFull.jpg
481,481,8k71pt584,8k71pt605,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt605/full/max/0/default.jpg,8142.0,6027.0,1841-05-14T00:00:00Z,2019-04-29T20:30:33Z,2019-06-24T13:57:53Z,2_commonwealth_8k71pt584_accessFull.jpg
482,482,8k71pt584,8k71pt61f,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt61f/full/max/0/default.jpg,7939.0,5809.0,1841-05-14T00:00:00Z,2019-04-29T20:30:33Z,2019-06-24T13:57:53Z,3_commonwealth_8k71pt584_accessFull.jpg
483,483,8k71pt584,8k71pt62q,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt62q/full/max/0/default.jpg,7968.0,5876.0,1841-05-14T00:00:00Z,2019-04-29T20:30:33Z,2019-06-24T13:57:53Z,4_commonwealth_8k71pt584_accessFull.jpg
484,484,8k71pt53r,8k71pt541,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt541/full/max/0/default.jpg,8010.0,5833.0,1841-05-07T00:00:00Z,2019-04-29T20:28:48Z,2019-06-24T13:57:52Z,1_commonwealth_8k71pt53r_accessFull.jpg
485,485,8k71pt53r,8k71pt559,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt559/full/max/0/default.jpg,8050.0,5857.0,1841-05-07T00:00:00Z,2019-04-29T20:28:48Z,2019-06-24T13:57:52Z,2_commonwealth_8k71pt53r_accessFull.jpg
486,486,8k71pt53r,8k71pt56k,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt56k/full/max/0/default.jpg,7982.0,5812.0,1841-05-07T00:00:00Z,2019-04-29T20:28:48Z,2019-06-24T13:57:52Z,3_commonwealth_8k71pt53r_accessFull.jpg
487,487,8k71pt53r,8k71pt57v,https://iiif.digitalcommonwealth.org/iiif/2/commonwealth:8k71pt57v/full/max/0/default.jpg,8001.0,5834.0,1841-05-07T00:00:00Z,2019-04-29T20:28:48Z,2019-06-24T13:57:52Z,4_commonwealth_8k71pt53r_accessFull.jpg
